audio_id,filename,actual_class,python_pred,python_conf,python_all_conf,second_model_pred,second_model_conf,gtm_pred,gtm_conf,gtm_all_conf,class_match,top_class_conf_diff,python_top_two_margin,gtm_top_two_margin,audio_quality,severity,alert_status,manual_review,final_decision,python_correct,gtm_correct,disagreement_reason
SS01756,SS01756_97372c6b.mp3,person_asking_for_help,person_asking_for_help,98.9,"{""aggression"": 0.34, ""alarm_siren"": 0.06, ""animal_sound"": 0.47, ""background_noise"": 0.02, ""glass_breaking"": 0.07, ""gunshot"": 0.0, ""machinery_fault"": 0.11, ""panic_scream"": 0.02, ""person_asking_for_help"": 98.9, ""vehicle_horn"": 0.02}",person_asking_for_help,27.25,NOT AVAILABLE,,NOT AVAILABLE,yes,71.65,98.43,,Good,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01781,SS01781_83d04429.mp3,person_asking_for_help,glass_breaking,57.59,"{""aggression"": 19.83, ""alarm_siren"": 0.23, ""animal_sound"": 3.88, ""background_noise"": 6.45, ""glass_breaking"": 57.59, ""gunshot"": 0.17, ""machinery_fault"": 0.38, ""panic_scream"": 0.19, ""person_asking_for_help"": 10.99, ""vehicle_horn"": 0.28}",background_noise,27.5,NOT AVAILABLE,,NOT AVAILABLE,no,30.09,37.76,,Good,High,None,yes,glass_breaking,no,N/A,Python=glass_breaking vs model2=background_noise; conf diff 30.09
SS01785,SS01785_1a17e603.mp3,person_asking_for_help,person_asking_for_help,98.58,"{""aggression"": 0.9, ""alarm_siren"": 0.04, ""animal_sound"": 0.3, ""background_noise"": 0.01, ""glass_breaking"": 0.05, ""gunshot"": 0.0, ""machinery_fault"": 0.07, ""panic_scream"": 0.03, ""person_asking_for_help"": 98.58, ""vehicle_horn"": 0.03}",person_asking_for_help,45.25,NOT AVAILABLE,,NOT AVAILABLE,yes,53.33,97.68,,Good,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01792,SS01792_52db5fef.mp3,person_asking_for_help,person_asking_for_help,98.01,"{""aggression"": 0.77, ""alarm_siren"": 0.01, ""animal_sound"": 0.7, ""background_noise"": 0.06, ""glass_breaking"": 0.15, ""gunshot"": 0.0, ""machinery_fault"": 0.27, ""panic_scream"": 0.01, ""person_asking_for_help"": 98.01, ""vehicle_horn"": 0.02}",person_asking_for_help,57.25,NOT AVAILABLE,,NOT AVAILABLE,yes,40.76,97.24,,Good,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01800,SS01800_557852c2.mp3,person_asking_for_help,person_asking_for_help,32.59,"{""aggression"": 13.69, ""alarm_siren"": 8.11, ""animal_sound"": 3.36, ""background_noise"": 32.01, ""glass_breaking"": 2.57, ""gunshot"": 1.36, ""machinery_fault"": 3.38, ""panic_scream"": 1.42, ""person_asking_for_help"": 32.59, ""vehicle_horn"": 1.5}",person_asking_for_help,49.75,NOT AVAILABLE,,NOT AVAILABLE,yes,17.16,0.58,,Good,Critical,None,yes,person_asking_for_help,yes,N/A,
SS01830,SS01830_8c8ee6e4.mp3,person_asking_for_help,person_asking_for_help,94.59,"{""aggression"": 0.16, ""alarm_siren"": 0.04, ""animal_sound"": 4.9, ""background_noise"": 0.03, ""glass_breaking"": 0.23, ""gunshot"": 0.01, ""machinery_fault"": 0.02, ""panic_scream"": 0.02, ""person_asking_for_help"": 94.59, ""vehicle_horn"": 0.01}",person_asking_for_help,61.25,NOT AVAILABLE,,NOT AVAILABLE,yes,33.34,89.69,,Good,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01844,SS01844_4098d1cc.mp3,person_asking_for_help,person_asking_for_help,47.81,"{""aggression"": 0.37, ""alarm_siren"": 0.73, ""animal_sound"": 5.3, ""background_noise"": 43.47, ""glass_breaking"": 0.87, ""gunshot"": 0.09, ""machinery_fault"": 0.79, ""panic_scream"": 0.1, ""person_asking_for_help"": 47.81, ""vehicle_horn"": 0.47}",background_noise,43.5,NOT AVAILABLE,,NOT AVAILABLE,no,4.31,4.34,,Acceptable,Critical,None,yes,person_asking_for_help,yes,N/A,Python=person_asking_for_help vs model2=background_noise; conf diff 4.31
SS01850,SS01850_2f9ea5d8.mp3,person_asking_for_help,animal_sound,91.57,"{""aggression"": 0.97, ""alarm_siren"": 0.33, ""animal_sound"": 91.57, ""background_noise"": 0.08, ""glass_breaking"": 0.11, ""gunshot"": 0.0, ""machinery_fault"": 0.92, ""panic_scream"": 0.03, ""person_asking_for_help"": 5.97, ""vehicle_horn"": 0.01}",animal_sound,46.5,NOT AVAILABLE,,NOT AVAILABLE,yes,45.07,85.6,,Good,Low,None,no,animal_sound,no,N/A,
SS01859,SS01859_8fa5e7bd.mp3,person_asking_for_help,person_asking_for_help,92.26,"{""aggression"": 0.31, ""alarm_siren"": 0.03, ""animal_sound"": 0.57, ""background_noise"": 5.5, ""glass_breaking"": 1.3, ""gunshot"": 0.01, ""machinery_fault"": 0.01, ""panic_scream"": 0.01, ""person_asking_for_help"": 92.26, ""vehicle_horn"": 0.01}",glass_breaking,34.0,NOT AVAILABLE,,NOT AVAILABLE,no,58.26,86.76,,Good,Critical,Active,yes,person_asking_for_help,yes,N/A,Python=person_asking_for_help vs model2=glass_breaking; conf diff 58.26
SS01862,SS01862_60139829.mp3,person_asking_for_help,person_asking_for_help,94.73,"{""aggression"": 0.47, ""alarm_siren"": 0.54, ""animal_sound"": 3.86, ""background_noise"": 0.02, ""glass_breaking"": 0.13, ""gunshot"": 0.01, ""machinery_fault"": 0.12, ""panic_scream"": 0.06, ""person_asking_for_help"": 94.73, ""vehicle_horn"": 0.05}",person_asking_for_help,64.25,NOT AVAILABLE,,NOT AVAILABLE,yes,30.48,90.87,,Good,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01865,SS01865_5e61a5a1.mp3,person_asking_for_help,person_asking_for_help,82.73,"{""aggression"": 0.09, ""alarm_siren"": 0.01, ""animal_sound"": 17.06, ""background_noise"": 0.02, ""glass_breaking"": 0.05, ""gunshot"": 0.0, ""machinery_fault"": 0.01, ""panic_scream"": 0.01, ""person_asking_for_help"": 82.73, ""vehicle_horn"": 0.02}",person_asking_for_help,55.0,NOT AVAILABLE,,NOT AVAILABLE,yes,27.73,65.67,,Good,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01868,SS01868_fc0a3f3f.mp3,person_asking_for_help,person_asking_for_help,94.86,"{""aggression"": 0.17, ""alarm_siren"": 0.01, ""animal_sound"": 4.33, ""background_noise"": 0.6, ""glass_breaking"": 0.01, ""gunshot"": 0.0, ""machinery_fault"": 0.01, ""panic_scream"": 0.0, ""person_asking_for_help"": 94.86, ""vehicle_horn"": 0.0}",person_asking_for_help,70.25,NOT AVAILABLE,,NOT AVAILABLE,yes,24.61,90.53,,Good,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01879,SS01879_a7f033b2.mp3,person_asking_for_help,glass_breaking,50.24,"{""aggression"": 26.9, ""alarm_siren"": 0.49, ""animal_sound"": 5.59, ""background_noise"": 0.84, ""glass_breaking"": 50.24, ""gunshot"": 0.56, ""machinery_fault"": 0.98, ""panic_scream"": 0.25, ""person_asking_for_help"": 5.31, ""vehicle_horn"": 8.85}",glass_breaking,32.5,NOT AVAILABLE,,NOT AVAILABLE,yes,17.74,23.34,,Poor,High,None,yes,glass_breaking,no,N/A,
SS01884,SS01884_6351969c.mp3,person_asking_for_help,animal_sound,57.57,"{""aggression"": 0.03, ""alarm_siren"": 0.03, ""animal_sound"": 57.57, ""background_noise"": 0.13, ""glass_breaking"": 0.11, ""gunshot"": 0.02, ""machinery_fault"": 0.01, ""panic_scream"": 0.02, ""person_asking_for_help"": 40.75, ""vehicle_horn"": 1.33}",person_asking_for_help,40.75,NOT AVAILABLE,,NOT AVAILABLE,no,16.82,16.82,,Good,Low,None,yes,animal_sound,no,N/A,Python=animal_sound vs model2=person_asking_for_help; conf diff 16.82
SS01890,SS01890_c738518c.mp3,person_asking_for_help,person_asking_for_help,95.52,"{""aggression"": 0.1, ""alarm_siren"": 0.09, ""animal_sound"": 4.15, ""background_noise"": 0.01, ""glass_breaking"": 0.01, ""gunshot"": 0.0, ""machinery_fault"": 0.01, ""panic_scream"": 0.06, ""person_asking_for_help"": 95.52, ""vehicle_horn"": 0.04}",animal_sound,46.75,NOT AVAILABLE,,NOT AVAILABLE,no,48.77,91.37,,Good,Critical,Active,yes,person_asking_for_help,yes,N/A,Python=person_asking_for_help vs model2=animal_sound; conf diff 48.77
SS01892,SS01892_4acc327d.mp3,person_asking_for_help,person_asking_for_help,56.6,"{""aggression"": 0.37, ""alarm_siren"": 1.19, ""animal_sound"": 39.6, ""background_noise"": 0.1, ""glass_breaking"": 0.36, ""gunshot"": 0.02, ""machinery_fault"": 0.29, ""panic_scream"": 0.16, ""person_asking_for_help"": 56.6, ""vehicle_horn"": 1.32}",animal_sound,43.75,NOT AVAILABLE,,NOT AVAILABLE,no,12.85,17.0,,Poor,Critical,None,yes,person_asking_for_help,yes,N/A,Python=person_asking_for_help vs model2=animal_sound; conf diff 12.85
SS01894,SS01894_902a2d65.mp3,person_asking_for_help,person_asking_for_help,74.04,"{""aggression"": 1.86, ""alarm_siren"": 20.55, ""animal_sound"": 2.75, ""background_noise"": 0.16, ""glass_breaking"": 0.18, ""gunshot"": 0.03, ""machinery_fault"": 0.12, ""panic_scream"": 0.24, ""person_asking_for_help"": 74.04, ""vehicle_horn"": 0.06}",person_asking_for_help,35.0,NOT AVAILABLE,,NOT AVAILABLE,yes,39.04,53.49,,Acceptable,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01900,SS01900_4251285e.mp3,person_asking_for_help,person_asking_for_help,49.75,"{""aggression"": 1.32, ""alarm_siren"": 2.42, ""animal_sound"": 6.03, ""background_noise"": 38.32, ""glass_breaking"": 0.24, ""gunshot"": 0.14, ""machinery_fault"": 1.32, ""panic_scream"": 0.25, ""person_asking_for_help"": 49.75, ""vehicle_horn"": 0.22}",person_asking_for_help,34.5,NOT AVAILABLE,,NOT AVAILABLE,yes,15.25,11.43,,Acceptable,Critical,None,yes,person_asking_for_help,yes,N/A,
SS01928,SS01928_0043c723.mp3,person_asking_for_help,person_asking_for_help,88.81,"{""aggression"": 4.61, ""alarm_siren"": 0.09, ""animal_sound"": 2.69, ""background_noise"": 0.55, ""glass_breaking"": 1.14, ""gunshot"": 0.17, ""machinery_fault"": 0.35, ""panic_scream"": 0.06, ""person_asking_for_help"": 88.81, ""vehicle_horn"": 1.53}",person_asking_for_help,60.5,NOT AVAILABLE,,NOT AVAILABLE,yes,28.31,84.2,,Good,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01929,SS01929_0a65b34a.mp3,person_asking_for_help,person_asking_for_help,70.24,"{""aggression"": 1.3, ""alarm_siren"": 0.5, ""animal_sound"": 13.46, ""background_noise"": 0.87, ""glass_breaking"": 0.4, ""gunshot"": 0.22, ""machinery_fault"": 2.85, ""panic_scream"": 0.35, ""person_asking_for_help"": 70.24, ""vehicle_horn"": 9.81}",person_asking_for_help,33.0,NOT AVAILABLE,,NOT AVAILABLE,yes,37.24,56.78,,Good,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01930,SS01930_00304aa6.mp3,person_asking_for_help,person_asking_for_help,91.02,"{""aggression"": 4.65, ""alarm_siren"": 0.35, ""animal_sound"": 2.05, ""background_noise"": 0.76, ""glass_breaking"": 0.17, ""gunshot"": 0.02, ""machinery_fault"": 0.18, ""panic_scream"": 0.09, ""person_asking_for_help"": 91.02, ""vehicle_horn"": 0.72}",person_asking_for_help,51.0,NOT AVAILABLE,,NOT AVAILABLE,yes,40.02,86.37,,Good,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01934,SS01934_d7ce4e89.mp3,person_asking_for_help,person_asking_for_help,95.73,"{""aggression"": 0.56, ""alarm_siren"": 0.16, ""animal_sound"": 2.39, ""background_noise"": 0.19, ""glass_breaking"": 0.22, ""gunshot"": 0.48, ""machinery_fault"": 0.13, ""panic_scream"": 0.06, ""person_asking_for_help"": 95.73, ""vehicle_horn"": 0.08}",person_asking_for_help,73.75,NOT AVAILABLE,,NOT AVAILABLE,yes,21.98,93.34,,Good,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01935,SS01935_2ac2358d.mp3,person_asking_for_help,person_asking_for_help,84.57,"{""aggression"": 2.53, ""alarm_siren"": 0.57, ""animal_sound"": 9.18, ""background_noise"": 0.51, ""glass_breaking"": 1.36, ""gunshot"": 0.46, ""machinery_fault"": 0.34, ""panic_scream"": 0.15, ""person_asking_for_help"": 84.57, ""vehicle_horn"": 0.34}",person_asking_for_help,68.75,NOT AVAILABLE,,NOT AVAILABLE,yes,15.82,75.39,,Good,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01940,SS01940_6aefa819.mp3,person_asking_for_help,person_asking_for_help,96.65,"{""aggression"": 1.45, ""alarm_siren"": 0.05, ""animal_sound"": 0.07, ""background_noise"": 1.06, ""glass_breaking"": 0.57, ""gunshot"": 0.03, ""machinery_fault"": 0.04, ""panic_scream"": 0.02, ""person_asking_for_help"": 96.65, ""vehicle_horn"": 0.05}",person_asking_for_help,95.0,NOT AVAILABLE,,NOT AVAILABLE,yes,1.65,95.2,,Poor,Critical,None,yes,person_asking_for_help,yes,N/A,
SS01944,SS01944_643988d1.mp3,person_asking_for_help,person_asking_for_help,88.9,"{""aggression"": 2.99, ""alarm_siren"": 0.54, ""animal_sound"": 0.27, ""background_noise"": 4.1, ""glass_breaking"": 0.09, ""gunshot"": 0.1, ""machinery_fault"": 2.74, ""panic_scream"": 0.14, ""person_asking_for_help"": 88.9, ""vehicle_horn"": 0.13}",person_asking_for_help,64.0,NOT AVAILABLE,,NOT AVAILABLE,yes,24.9,84.8,,Good,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01947,SS01947_cadbd61d.mp3,person_asking_for_help,person_asking_for_help,99.44,"{""aggression"": 0.04, ""alarm_siren"": 0.19, ""animal_sound"": 0.08, ""background_noise"": 0.03, ""glass_breaking"": 0.01, ""gunshot"": 0.01, ""machinery_fault"": 0.04, ""panic_scream"": 0.15, ""person_asking_for_help"": 99.44, ""vehicle_horn"": 0.01}",person_asking_for_help,76.25,NOT AVAILABLE,,NOT AVAILABLE,yes,23.19,99.25,,Good,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01960,SS01960_4510fa43.mp3,person_asking_for_help,person_asking_for_help,47.65,"{""aggression"": 10.34, ""alarm_siren"": 1.73, ""animal_sound"": 1.52, ""background_noise"": 28.38, ""glass_breaking"": 1.02, ""gunshot"": 1.08, ""machinery_fault"": 6.58, ""panic_scream"": 0.75, ""person_asking_for_help"": 47.65, ""vehicle_horn"": 0.95}",person_asking_for_help,64.75,NOT AVAILABLE,,NOT AVAILABLE,yes,17.1,19.27,,Acceptable,Critical,None,yes,person_asking_for_help,yes,N/A,
SS01962,SS01962_6e8038a2.mp3,person_asking_for_help,glass_breaking,64.84,"{""aggression"": 5.0, ""alarm_siren"": 0.11, ""animal_sound"": 0.14, ""background_noise"": 2.59, ""glass_breaking"": 64.84, ""gunshot"": 0.14, ""machinery_fault"": 0.09, ""panic_scream"": 0.06, ""person_asking_for_help"": 26.24, ""vehicle_horn"": 0.8}",glass_breaking,37.75,NOT AVAILABLE,,NOT AVAILABLE,yes,27.09,38.6,,Good,High,None,yes,glass_breaking,no,N/A,
SS01963,SS01963_49a28c19.mp3,person_asking_for_help,background_noise,99.68,"{""aggression"": 0.04, ""alarm_siren"": 0.01, ""animal_sound"": 0.05, ""background_noise"": 99.68, ""glass_breaking"": 0.0, ""gunshot"": 0.0, ""machinery_fault"": 0.14, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.02, ""vehicle_horn"": 0.05}",background_noise,97.0,NOT AVAILABLE,,NOT AVAILABLE,yes,2.68,99.54,,Poor,Informational,None,yes,background_noise,no,N/A,
SS01978,SS01978_e470a6d2.mp3,person_asking_for_help,person_asking_for_help,97.52,"{""aggression"": 0.06, ""alarm_siren"": 0.1, ""animal_sound"": 0.36, ""background_noise"": 0.44, ""glass_breaking"": 0.04, ""gunshot"": 0.0, ""machinery_fault"": 1.4, ""panic_scream"": 0.01, ""person_asking_for_help"": 97.52, ""vehicle_horn"": 0.07}",person_asking_for_help,70.0,NOT AVAILABLE,,NOT AVAILABLE,yes,27.52,96.12,,Acceptable,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01982,SS01982_2d3d1d26.mp3,person_asking_for_help,person_asking_for_help,94.35,"{""aggression"": 0.4, ""alarm_siren"": 0.02, ""animal_sound"": 0.04, ""background_noise"": 4.55, ""glass_breaking"": 0.31, ""gunshot"": 0.01, ""machinery_fault"": 0.24, ""panic_scream"": 0.02, ""person_asking_for_help"": 94.35, ""vehicle_horn"": 0.05}",person_asking_for_help,76.5,NOT AVAILABLE,,NOT AVAILABLE,yes,17.85,89.8,,Poor,Critical,None,yes,person_asking_for_help,yes,N/A,
SS01990,SS01990_4c9c1e5b.mp3,person_asking_for_help,person_asking_for_help,71.62,"{""aggression"": 4.01, ""alarm_siren"": 0.41, ""animal_sound"": 10.92, ""background_noise"": 1.58, ""glass_breaking"": 1.25, ""gunshot"": 0.24, ""machinery_fault"": 1.99, ""panic_scream"": 0.3, ""person_asking_for_help"": 71.62, ""vehicle_horn"": 7.67}",animal_sound,52.25,NOT AVAILABLE,,NOT AVAILABLE,no,19.37,60.7,,Good,Critical,Active,yes,person_asking_for_help,yes,N/A,Python=person_asking_for_help vs model2=animal_sound; conf diff 19.37
SS01993,SS01993_cdd1d69c.mp3,person_asking_for_help,person_asking_for_help,97.93,"{""aggression"": 0.48, ""alarm_siren"": 0.02, ""animal_sound"": 0.02, ""background_noise"": 1.23, ""glass_breaking"": 0.04, ""gunshot"": 0.01, ""machinery_fault"": 0.12, ""panic_scream"": 0.02, ""person_asking_for_help"": 97.93, ""vehicle_horn"": 0.14}",person_asking_for_help,65.25,NOT AVAILABLE,,NOT AVAILABLE,yes,32.68,96.7,,Poor,Critical,None,yes,person_asking_for_help,yes,N/A,
SS02002,SS02002_631260af.mp3,person_asking_for_help,person_asking_for_help,99.23,"{""aggression"": 0.33, ""alarm_siren"": 0.01, ""animal_sound"": 0.01, ""background_noise"": 0.16, ""glass_breaking"": 0.18, ""gunshot"": 0.01, ""machinery_fault"": 0.03, ""panic_scream"": 0.02, ""person_asking_for_help"": 99.23, ""vehicle_horn"": 0.01}",person_asking_for_help,80.25,NOT AVAILABLE,,NOT AVAILABLE,yes,18.98,98.9,,Good,Critical,Active,no,person_asking_for_help,yes,N/A,
SS02008,SS02008_b0b775e0.wav,gunshot,gunshot,98.15,"{""aggression"": 0.73, ""alarm_siren"": 0.13, ""animal_sound"": 0.24, ""background_noise"": 0.12, ""glass_breaking"": 0.09, ""gunshot"": 98.15, ""machinery_fault"": 0.1, ""panic_scream"": 0.08, ""person_asking_for_help"": 0.22, ""vehicle_horn"": 0.12}",gunshot,99.5,NOT AVAILABLE,,NOT AVAILABLE,yes,1.35,97.42,,Good,Critical,None,no,gunshot,yes,N/A,
SS02010,SS02010_2ae992f8.wav,gunshot,gunshot,99.32,"{""aggression"": 0.09, ""alarm_siren"": 0.03, ""animal_sound"": 0.07, ""background_noise"": 0.05, ""glass_breaking"": 0.23, ""gunshot"": 99.32, ""machinery_fault"": 0.03, ""panic_scream"": 0.03, ""person_asking_for_help"": 0.09, ""vehicle_horn"": 0.06}",gunshot,99.75,NOT AVAILABLE,,NOT AVAILABLE,yes,0.43,99.09,,Good,Critical,None,no,gunshot,yes,N/A,
SS02028,SS02028_5427a05d.wav,gunshot,gunshot,98.86,"{""aggression"": 0.23, ""alarm_siren"": 0.1, ""animal_sound"": 0.21, ""background_noise"": 0.12, ""glass_breaking"": 0.1, ""gunshot"": 98.86, ""machinery_fault"": 0.08, ""panic_scream"": 0.07, ""person_asking_for_help"": 0.09, ""vehicle_horn"": 0.14}",gunshot,100.0,NOT AVAILABLE,,NOT AVAILABLE,yes,1.14,98.63,,Good,Critical,None,no,gunshot,yes,N/A,
SS02036,SS02036_a042ac1b.wav,gunshot,gunshot,99.77,"{""aggression"": 0.01, ""alarm_siren"": 0.02, ""animal_sound"": 0.03, ""background_noise"": 0.03, ""glass_breaking"": 0.03, ""gunshot"": 99.77, ""machinery_fault"": 0.02, ""panic_scream"": 0.02, ""person_asking_for_help"": 0.04, ""vehicle_horn"": 0.03}",gunshot,99.0,NOT AVAILABLE,,NOT AVAILABLE,yes,0.77,99.73,,Good,Critical,None,no,gunshot,yes,N/A,
SS02040,SS02040_c62adba4.wav,gunshot,gunshot,98.68,"{""aggression"": 0.31, ""alarm_siren"": 0.13, ""animal_sound"": 0.23, ""background_noise"": 0.13, ""glass_breaking"": 0.12, ""gunshot"": 98.68, ""machinery_fault"": 0.09, ""panic_scream"": 0.08, ""person_asking_for_help"": 0.09, ""vehicle_horn"": 0.13}",gunshot,98.0,NOT AVAILABLE,,NOT AVAILABLE,yes,0.68,98.37,,Good,Critical,None,no,gunshot,yes,N/A,
SS02043,SS02043_9aa1e422.wav,gunshot,gunshot,99.77,"{""aggression"": 0.01, ""alarm_siren"": 0.02, ""animal_sound"": 0.03, ""background_noise"": 0.03, ""glass_breaking"": 0.04, ""gunshot"": 99.77, ""machinery_fault"": 0.02, ""panic_scream"": 0.02, ""person_asking_for_help"": 0.04, ""vehicle_horn"": 0.03}",gunshot,100.0,NOT AVAILABLE,,NOT AVAILABLE,yes,0.23,99.73,,Good,Critical,None,no,gunshot,yes,N/A,
SS02046,SS02046_14b551f1.wav,gunshot,gunshot,98.29,"{""aggression"": 0.75, ""alarm_siren"": 0.12, ""animal_sound"": 0.12, ""background_noise"": 0.19, ""glass_breaking"": 0.06, ""gunshot"": 98.29, ""machinery_fault"": 0.1, ""panic_scream"": 0.08, ""person_asking_for_help"": 0.18, ""vehicle_horn"": 0.12}",gunshot,99.5,NOT AVAILABLE,,NOT AVAILABLE,yes,1.21,97.54,,Good,Critical,None,no,gunshot,yes,N/A,
SS02049,SS02049_58fda997.wav,gunshot,gunshot,99.62,"{""aggression"": 0.02, ""alarm_siren"": 0.03, ""animal_sound"": 0.1, ""background_noise"": 0.05, ""glass_breaking"": 0.04, ""gunshot"": 99.62, ""machinery_fault"": 0.03, ""panic_scream"": 0.03, ""person_asking_for_help"": 0.03, ""vehicle_horn"": 0.05}",gunshot,100.0,NOT AVAILABLE,,NOT AVAILABLE,yes,0.38,99.52,,Good,Critical,None,no,gunshot,yes,N/A,
SS02054,SS02054_b239bb79.wav,gunshot,gunshot,99.54,"{""aggression"": 0.04, ""alarm_siren"": 0.03, ""animal_sound"": 0.05, ""background_noise"": 0.06, ""glass_breaking"": 0.09, ""gunshot"": 99.54, ""machinery_fault"": 0.03, ""panic_scream"": 0.03, ""person_asking_for_help"": 0.09, ""vehicle_horn"": 0.05}",gunshot,100.0,NOT AVAILABLE,,NOT AVAILABLE,yes,0.46,99.45,,Good,Critical,None,no,gunshot,yes,N/A,
SS02064,SS02064_f5af3cd9.wav,gunshot,gunshot,97.9,"{""aggression"": 0.87, ""alarm_siren"": 0.15, ""animal_sound"": 0.2, ""background_noise"": 0.19, ""glass_breaking"": 0.2, ""gunshot"": 97.9, ""machinery_fault"": 0.11, ""panic_scream"": 0.09, ""person_asking_for_help"": 0.17, ""vehicle_horn"": 0.13}",gunshot,98.75,NOT AVAILABLE,,NOT AVAILABLE,yes,0.85,97.03,,Good,Critical,None,no,gunshot,yes,N/A,
SS02069,SS02069_56a4ace9.wav,gunshot,gunshot,98.73,"{""aggression"": 0.29, ""alarm_siren"": 0.16, ""animal_sound"": 0.18, ""background_noise"": 0.11, ""glass_breaking"": 0.07, ""gunshot"": 98.73, ""machinery_fault"": 0.12, ""panic_scream"": 0.09, ""person_asking_for_help"": 0.11, ""vehicle_horn"": 0.14}",gunshot,97.25,NOT AVAILABLE,,NOT AVAILABLE,yes,1.48,98.44,,Good,Critical,None,no,gunshot,yes,N/A,
SS02073,SS02073_2fe024d3.wav,gunshot,gunshot,99.46,"{""aggression"": 0.03, ""alarm_siren"": 0.02, ""animal_sound"": 0.04, ""background_noise"": 0.05, ""glass_breaking"": 0.09, ""gunshot"": 99.46, ""machinery_fault"": 0.02, ""panic_scream"": 0.02, ""person_asking_for_help"": 0.21, ""vehicle_horn"": 0.04}",gunshot,100.0,NOT AVAILABLE,,NOT AVAILABLE,yes,0.54,99.25,,Good,Critical,None,no,gunshot,yes,N/A,
SS02086,SS02086_6f75d5c7.wav,gunshot,gunshot,99.32,"{""aggression"": 0.11, ""alarm_siren"": 0.03, ""animal_sound"": 0.07, ""background_noise"": 0.08, ""glass_breaking"": 0.09, ""gunshot"": 99.32, ""machinery_fault"": 0.03, ""panic_scream"": 0.03, ""person_asking_for_help"": 0.2, ""vehicle_horn"": 0.04}",gunshot,100.0,NOT AVAILABLE,,NOT AVAILABLE,yes,0.68,99.12,,Good,Critical,None,no,gunshot,yes,N/A,
SS02087,SS02087_c4361530.wav,gunshot,gunshot,99.16,"{""aggression"": 0.14, ""alarm_siren"": 0.1, ""animal_sound"": 0.13, ""background_noise"": 0.1, ""glass_breaking"": 0.04, ""gunshot"": 99.16, ""machinery_fault"": 0.08, ""panic_scream"": 0.07, ""person_asking_for_help"": 0.06, ""vehicle_horn"": 0.1}",gunshot,100.0,NOT AVAILABLE,,NOT AVAILABLE,yes,0.84,99.02,,Good,Critical,None,no,gunshot,yes,N/A,
SS02100,SS02100_b200bec0.wav,gunshot,gunshot,98.82,"{""aggression"": 0.05, ""alarm_siren"": 0.03, ""animal_sound"": 0.07, ""background_noise"": 0.19, ""glass_breaking"": 0.35, ""gunshot"": 98.82, ""machinery_fault"": 0.03, ""panic_scream"": 0.03, ""person_asking_for_help"": 0.4, ""vehicle_horn"": 0.04}",gunshot,99.0,NOT AVAILABLE,,NOT AVAILABLE,yes,0.18,98.42,,Good,Critical,None,no,gunshot,yes,N/A,
SS02103,SS02103_4f9a5c84.wav,gunshot,gunshot,99.5,"{""aggression"": 0.05, ""alarm_siren"": 0.03, ""animal_sound"": 0.1, ""background_noise"": 0.05, ""glass_breaking"": 0.06, ""gunshot"": 99.5, ""machinery_fault"": 0.03, ""panic_scream"": 0.03, ""person_asking_for_help"": 0.08, ""vehicle_horn"": 0.06}",gunshot,99.25,NOT AVAILABLE,,NOT AVAILABLE,yes,0.25,99.4,,Good,Critical,None,no,gunshot,yes,N/A,
SS02108,SS02108_0f688e17.wav,gunshot,gunshot,97.8,"{""aggression"": 1.06, ""alarm_siren"": 0.09, ""animal_sound"": 0.17, ""background_noise"": 0.15, ""glass_breaking"": 0.27, ""gunshot"": 97.8, ""machinery_fault"": 0.08, ""panic_scream"": 0.06, ""person_asking_for_help"": 0.2, ""vehicle_horn"": 0.13}",gunshot,100.0,NOT AVAILABLE,,NOT AVAILABLE,yes,2.2,96.74,,Good,Critical,None,no,gunshot,yes,N/A,
SS02123,SS02123_a4538024.wav,gunshot,gunshot,94.26,"{""aggression"": 1.22, ""alarm_siren"": 0.05, ""animal_sound"": 0.21, ""background_noise"": 0.35, ""glass_breaking"": 1.32, ""gunshot"": 94.26, ""machinery_fault"": 0.05, ""panic_scream"": 0.05, ""person_asking_for_help"": 2.35, ""vehicle_horn"": 0.14}",gunshot,93.0,NOT AVAILABLE,,NOT AVAILABLE,yes,1.26,91.91,,Good,Critical,None,no,gunshot,yes,N/A,
